7.436e+05,2.5405e+06
7.4168e+05,2.5784e+06
7.336e+05,2.5696e+06
7.3268e+05,2.5692e+06
7.9084e+05,2.5166e+06
7.978e+05,2.5225e+06
7.3882e+05,2.5664e+06
8.028e+05,2.4936e+06
8.1416e+05,2.4942e+06
7.9824e+05,2.4984e+06
7.3885e+05,2.5592e+06
7.1774e+05,2.5455e+06
7.8575e+05,2.551e+06
7.1726e+05,2.5485e+06
7.1771e+05,2.5456e+06
7.1733e+05,2.5483e+06
7.8385e+05,2.5521e+06
7.8373e+05,2.5476e+06
7.2097e+05,2.5491e+06
7.2079e+05,2.5493e+06
7.1901e+05,2.5495e+06
7.1594e+05,2.5491e+06
7.174e+05,2.5482e+06
7.1576e+05,2.5497e+06
7.1733e+05,2.5499e+06
7.1826e+05,2.5482e+06
7.1889e+05,2.5455e+06
7.744e+05,2.5396e+06
7.8248e+05,2.5515e+06
7.7483e+05,2.5257e+06
7.1375e+05,2.5459e+06
7.1595e+05,2.5493e+06
7.7455e+05,2.5396e+06
7.7536e+05,2.5262e+06
8.365e+05,2.5178e+06
7.8393e+05,2.553e+06
7.823e+05,2.552e+06
7.842e+05,2.5503e+06
7.2077e+05,2.5523e+06
7.1782e+05,2.5498e+06
7.8395e+05,2.553e+06
8.0655e+05,2.4983e+06
7.9793e+05,2.4908e+06
8.0075e+05,2.4958e+06
8.016e+05,2.4916e+06
8.0214e+05,2.4909e+06
8.0073e+05,2.4954e+06
7.9823e+05,2.4907e+06
8.0223e+05,2.4907e+06
8.0118e+05,2.4903e+06
8.0208e+05,2.4902e+06
8.0668e+05,2.4982e+06
8.2363e+05,2.5006e+06
8.2121e+05,2.5031e+06
8.1113e+05,2.508e+06
7.9741e+05,2.5229e+06
7.9878e+05,2.5005e+06
8.1447e+05,2.5027e+06
8.2993e+05,2.5089e+06
8.3018e+05,2.5085e+06
8.1298e+05,2.5061e+06
8.0827e+05,2.5115e+06
7.8944e+05,2.5121e+06
7.9081e+05,2.5166e+06
7.893e+05,2.5138e+06
7.9081e+05,2.5166e+06
8.1234e+05,2.5035e+06
8.149e+05,2.5149e+06
7.9228e+05,2.5129e+06
8.1816e+05,2.5142e+06
7.9956e+05,2.5003e+06
8.0026e+05,2.4955e+06
7.9318e+05,2.5207e+06
7.3935e+05,2.5638e+06
7.479e+05,2.5582e+06
7.3991e+05,2.5632e+06
7.5129e+05,2.5576e+06
7.5129e+05,2.5576e+06
7.3333e+05,2.5574e+06
7.3544e+05,2.569e+06
7.9379e+05,2.5024e+06
7.4759e+05,2.5634e+06
7.2792e+05,2.561e+06
7.2791e+05,2.5608e+06
7.3052e+05,2.5602e+06
7.3443e+05,2.5535e+06
7.2941e+05,2.5558e+06
7.323e+05,2.5577e+06
7.3802e+05,2.5532e+06
7.5039e+05,2.5412e+06
7.3808e+05,2.543e+06
7.3273e+05,2.5705e+06
7.3299e+05,2.5719e+06
7.3919e+05,2.5659e+06
7.3018e+05,2.5695e+06
7.2931e+05,2.562e+06
7.3775e+05,2.5643e+06
8.2074e+05,2.4993e+06
8.0744e+05,2.4981e+06
7.3539e+05,2.5755e+06
7.2787e+05,2.5609e+06
7.3797e+05,2.543e+06
7.5076e+05,2.5413e+06
7.4054e+05,2.5654e+06
7.3314e+05,2.5541e+06
7.3881e+05,2.5424e+06
7.3454e+05,2.573e+06
7.353e+05,2.5738e+06
8.1186e+05,2.4949e+06
8.1287e+05,2.5067e+06
7.9305e+05,2.5209e+06
7.2965e+05,2.5633e+06
7.4544e+05,2.539e+06
7.8378e+05,2.5219e+06
7.8413e+05,2.5218e+06
7.8744e+05,2.5492e+06
7.7452e+05,2.5393e+06
7.3149e+05,2.5277e+06
7.209e+05,2.5526e+06
7.108e+05,2.5526e+06
7.2e+05,2.5498e+06
7.1397e+05,2.5487e+06
7.1418e+05,2.5487e+06
7.1238e+05,2.5491e+06
7.1229e+05,2.5502e+06
7.1151e+05,2.5486e+06
7.1925e+05,2.5472e+06
7.1935e+05,2.5478e+06
7.1086e+05,2.5481e+06
7.173e+05,2.5463e+06
7.1447e+05,2.5459e+06
7.1998e+05,2.5461e+06
7.7375e+05,2.5372e+06
7.3225e+05,2.5275e+06
7.8768e+05,2.5494e+06
7.7502e+05,2.5259e+06
7.3181e+05,2.5278e+06
7.7502e+05,2.5259e+06
7.7502e+05,2.5259e+06
7.8091e+05,2.552e+06
7.8774e+05,2.5507e+06
8.0972e+05,2.5452e+06
7.8108e+05,2.5525e+06
7.8294e+05,2.5474e+06
8.106e+05,2.4958e+06
8.0294e+05,2.4963e+06
8.2212e+05,2.4968e+06
8.1569e+05,2.5147e+06
8.3166e+05,2.5065e+06
8.1495e+05,2.5056e+06
7.8948e+05,2.5171e+06
8.1342e+05,2.4937e+06
8.1716e+05,2.4949e+06
8.2186e+05,2.5024e+06
7.8948e+05,2.5171e+06
7.9283e+05,2.5191e+06
7.8848e+05,2.5135e+06
8.1501e+05,2.5167e+06
8.1225e+05,2.5099e+06
7.9355e+05,2.5014e+06
7.9697e+05,2.4999e+06
7.4775e+05,2.564e+06
7.5533e+05,2.5575e+06
7.5533e+05,2.5575e+06
7.5533e+05,2.5575e+06
7.5047e+05,2.5411e+06
7.3164e+05,2.573e+06
7.415e+05,2.5646e+06
7.6216e+05,2.5242e+06
7.6218e+05,2.5243e+06
7.4195e+05,2.5554e+06
7.4193e+05,2.5555e+06
7.414e+05,2.5539e+06
7.3796e+05,2.5528e+06
7.4162e+05,2.5414e+06
7.4047e+05,2.5402e+06
7.3171e+05,2.5707e+06
7.3529e+05,2.5832e+06
7.3171e+05,2.5707e+06
7.3087e+05,2.5624e+06
8.0569e+05,2.5007e+06
8.1124e+05,2.4962e+06
7.2677e+05,2.5624e+06
8.0758e+05,2.4981e+06
8.2001e+05,2.4965e+06
7.9696e+05,2.4999e+06
7.3215e+05,2.5556e+06
7.8353e+05,2.5239e+06
7.8661e+05,2.5532e+06
7.8678e+05,2.553e+06
7.8049e+05,2.5526e+06
7.2299e+05,2.558e+06
7.2524e+05,2.5566e+06
7.1947e+05,2.5523e+06
7.188e+05,2.552e+06
7.2241e+05,2.5492e+06
7.1844e+05,2.5522e+06
7.1221e+05,2.5453e+06
7.6864e+05,2.5456e+06
7.3247e+05,2.5283e+06
7.3119e+05,2.5275e+06
7.159e+05,2.5519e+06
7.8609e+05,2.5487e+06
7.7466e+05,2.5417e+06
7.7953e+05,2.5551e+06
7.8151e+05,2.5488e+06
7.1573e+05,2.5518e+06
8.221e+05,2.4961e+06
8.3529e+05,2.518e+06
8.3334e+05,2.5139e+06
8.2088e+05,2.5059e+06
8.1576e+05,2.5159e+06
8.3201e+05,2.5072e+06
8.3673e+05,2.5164e+06
8.31e+05,2.5109e+06
8.241e+05,2.5042e+06
8.1451e+05,2.5157e+06
8.1448e+05,2.5163e+06
7.8889e+05,2.5112e+06
8.1523e+05,2.5167e+06
7.6057e+05,2.5587e+06
7.2722e+05,2.5575e+06
7.3151e+05,2.5527e+06
7.3152e+05,2.5527e+06
7.5533e+05,2.5575e+06
7.4151e+05,2.5532e+06
7.4799e+05,2.5416e+06
7.3781e+05,2.546e+06
7.4854e+05,2.5406e+06
8.205e+05,2.4974e+06
8.1373e+05,2.4966e+06
8.1937e+05,2.4964e+06
8.2342e+05,2.4997e+06
7.865e+05,2.5245e+06
7.6811e+05,2.5458e+06
7.8843e+05,2.5525e+06
7.8011e+05,2.5452e+06
7.8795e+05,2.5529e+06
7.2443e+05,2.5585e+06
7.1608e+05,2.5449e+06
7.1168e+05,2.5451e+06
8.0781e+05,2.5442e+06
7.8568e+05,2.5239e+06
7.2653e+05,2.5562e+06
7.7996e+05,2.5506e+06
8.0844e+05,2.496e+06
8.2459e+05,2.5044e+06
8.2143e+05,2.5015e+06
7.258e+05,2.5539e+06
7.2751e+05,2.5709e+06
7.443e+05,2.5419e+06
7.3371e+05,2.5643e+06
7.7282e+05,2.5526e+06
7.899e+05,2.5245e+06
7.7005e+05,2.5293e+06
7.8423e+05,2.545e+06
7.8038e+05,2.5431e+06
7.1609e+05,2.5611e+06
7.1408e+05,2.5529e+06
7.3594e+05,2.5823e+06
7.1408e+05,2.5529e+06
7.904e+05,2.5496e+06
7.9017e+05,2.5493e+06
7.9131e+05,2.549e+06
7.3155e+05,2.5288e+06
7.9447e+05,2.5549e+06
7.7994e+05,2.543e+06
7.1596e+05,2.5615e+06
8.2458e+05,2.5005e+06
7.6104e+05,2.5568e+06
7.3389e+05,2.5827e+06
7.4595e+05,2.5469e+06
7.4161e+05,2.5477e+06
7.4364e+05,2.5367e+06
7.4572e+05,2.5467e+06
7.7229e+05,2.5565e+06
7.4551e+05,2.5468e+06
7.8964e+05,2.553e+06
7.8724e+05,2.5234e+06
7.9021e+05,2.5526e+06
7.7938e+05,2.5445e+06
7.2572e+05,2.5659e+06
7.2191e+05,2.5466e+06
7.1243e+05,2.5438e+06
8.2661e+05,2.5134e+06
7.9126e+05,2.5487e+06
7.9194e+05,2.5493e+06
7.2757e+05,2.5322e+06
7.327e+05,2.5293e+06
7.3376e+05,2.5282e+06
7.1554e+05,2.5611e+06
7.1571e+05,2.5616e+06
7.2701e+05,2.5489e+06
8.0616e+05,2.543e+06
7.7251e+05,2.5569e+06
7.8388e+05,2.5446e+06
7.722e+05,2.5564e+06
7.217e+05,2.5586e+06
8.2847e+05,2.5072e+06
8.0182e+05,2.5076e+06
8.0102e+05,2.5139e+06
7.4635e+05,2.5674e+06
7.7792e+05,2.5505e+06
7.753e+05,2.5475e+06
7.7779e+05,2.528e+06
7.9045e+05,2.5532e+06
7.2754e+05,2.532e+06
7.9461e+05,2.5553e+06
7.9461e+05,2.5553e+06
8.2434e+05,2.5053e+06
8.2341e+05,2.5128e+06
7.6233e+05,2.5594e+06
7.3458e+05,2.5505e+06
7.3845e+05,2.5778e+06
7.3458e+05,2.5505e+06
7.3258e+05,2.5511e+06
7.3845e+05,2.5778e+06
7.3845e+05,2.5778e+06
7.3845e+05,2.5778e+06
8.3331e+05,2.5163e+06
7.7488e+05,2.547e+06
7.8674e+05,2.5547e+06
7.8939e+05,2.5481e+06
8.0158e+05,2.5388e+06
7.8536e+05,2.5273e+06
7.9272e+05,2.55e+06
7.0677e+05,2.5434e+06
8.1394e+05,2.5223e+06
7.5272e+05,2.5334e+06
8.0751e+05,2.4939e+06
7.715e+05,2.5286e+06
7.9133e+05,2.5519e+06
7.9701e+05,2.5428e+06
7.2224e+05,2.5674e+06
7.8713e+05,2.5574e+06
7.2785e+05,2.5327e+06
8.1243e+05,2.5196e+06
8.4377e+05,2.5128e+06
8.4705e+05,2.5197e+06
8.4132e+05,2.5157e+06
8.1081e+05,2.519e+06
7.9952e+05,2.5217e+06
8.0541e+05,2.5137e+06
7.9128e+05,2.5107e+06
8.0113e+05,2.5078e+06
7.9723e+05,2.4976e+06
8.0043e+05,2.5098e+06
7.4785e+05,2.5381e+06
7.5934e+05,2.5557e+06
7.2554e+05,2.5713e+06
7.6532e+05,2.518e+06
7.2638e+05,2.5872e+06
7.6199e+05,2.5243e+06
7.6519e+05,2.5181e+06
7.6526e+05,2.5181e+06
7.2337e+05,2.5951e+06
7.2058e+05,2.5966e+06
7.2086e+05,2.5971e+06
7.2378e+05,2.5959e+06
7.2031e+05,2.5966e+06
7.2703e+05,2.5888e+06
7.3053e+05,2.5911e+06
7.2672e+05,2.5899e+06
7.2566e+05,2.5863e+06
7.2561e+05,2.5922e+06
7.301e+05,2.5892e+06
7.2582e+05,2.5882e+06
7.2576e+05,2.5897e+06
7.2579e+05,2.5888e+06
7.2612e+05,2.5903e+06
7.2703e+05,2.5888e+06
7.2538e+05,2.5922e+06
7.4785e+05,2.5381e+06
7.4785e+05,2.5381e+06
7.653e+05,2.6072e+06
7.634e+05,2.608e+06
7.4807e+05,2.6147e+06
7.5862e+05,2.6429e+06
7.656e+05,2.6078e+06
7.6469e+05,2.606e+06
7.6469e+05,2.606e+06
7.6505e+05,2.6067e+06
7.6469e+05,2.6065e+06
7.6487e+05,2.6073e+06
7.6566e+05,2.6067e+06
7.3338e+05,2.5952e+06
7.6434e+05,2.6075e+06
7.472e+05,2.5336e+06
7.8254e+05,2.5213e+06
8.2093e+05,2.5331e+06
7.7596e+05,2.5553e+06
8.2364e+05,2.5307e+06
7.815e+05,2.5263e+06
8.2503e+05,2.5303e+06
8.2544e+05,2.5302e+06
7.7755e+05,2.5465e+06
8.241e+05,2.5241e+06
8.1445e+05,2.5244e+06
6.9443e+05,2.5644e+06
6.9228e+05,2.5641e+06
6.9526e+05,2.5633e+06
6.9387e+05,2.5632e+06
6.9604e+05,2.5627e+06
7.2579e+05,2.5493e+06
6.9512e+05,2.5634e+06
6.9475e+05,2.5631e+06
7.0912e+05,2.5534e+06
7.2579e+05,2.5493e+06
6.9503e+05,2.5619e+06
7.0677e+05,2.5434e+06
7.745e+05,2.5363e+06
8.2369e+05,2.5308e+06
8.0407e+05,2.5553e+06
8.2455e+05,2.5239e+06
8.0311e+05,2.544e+06
8.1394e+05,2.5223e+06
8.1451e+05,2.524e+06
7.9265e+05,2.5516e+06
8.1848e+05,2.5236e+06
8.1241e+05,2.5208e+06
8.2524e+05,2.5181e+06
8.2582e+05,2.5296e+06
8.2565e+05,2.5296e+06
7.3538e+05,2.5194e+06
7.237e+05,2.535e+06
7.194e+05,2.5301e+06
7.3009e+05,2.5254e+06
7.2579e+05,2.5493e+06
7.3009e+05,2.5254e+06
7.961e+05,2.5394e+06
6.9765e+05,2.5571e+06
6.9771e+05,2.5573e+06
7.9309e+05,2.5056e+06
7.4892e+05,2.5542e+06
7.2272e+05,2.5865e+06
7.331e+05,2.5957e+06
7.4657e+05,2.5443e+06
8.2659e+05,2.5159e+06
7.9423e+05,2.5524e+06
7.2843e+05,2.5315e+06
7.1066e+05,2.529e+06
7.2442e+05,2.5282e+06
7.107e+05,2.529e+06
8.0762e+05,2.518e+06
7.8705e+05,2.5455e+06
7.0623e+05,2.5589e+06
7.8195e+05,2.5567e+06
7.2172e+05,2.59e+06
7.7113e+05,2.5365e+06
6.9688e+05,2.5495e+06
7.8339e+05,2.5426e+06
7.3029e+05,2.5412e+06
7.5252e+05,2.5332e+06
7.6217e+05,2.5244e+06
7.3791e+05,2.5941e+06
7.3805e+05,2.5942e+06
7.5252e+05,2.5332e+06
7.5047e+05,2.5411e+06
8.2106e+05,2.5059e+06
8.0274e+05,2.5111e+06
7.8646e+05,2.5173e+06
7.2058e+05,2.5966e+06
7.6309e+05,2.524e+06
8.2575e+05,2.526e+06
8.2838e+05,2.5168e+06
7.3359e+05,2.5236e+06
7.8012e+05,2.5257e+06
7.9342e+05,2.5577e+06
7.8118e+05,2.5243e+06
7.7777e+05,2.5533e+06
7.7316e+05,2.5374e+06
7.8936e+05,2.5582e+06
8.0512e+05,2.5488e+06
7.7939e+05,2.524e+06
8.0251e+05,2.5464e+06
7.7779e+05,2.528e+06
7.807e+05,2.527e+06
8.026e+05,2.5403e+06
8.012e+05,2.5469e+06
7.3527e+05,2.5212e+06
7.7452e+05,2.5393e+06
8.1787e+05,2.5283e+06
7.8204e+05,2.5238e+06
7.0603e+05,2.5588e+06
7.8884e+05,2.5577e+06
7.7291e+05,2.5521e+06
7.8068e+05,2.5469e+06
7.7828e+05,2.5515e+06
8.1029e+05,2.5373e+06
8.0228e+05,2.5559e+06
8.0207e+05,2.5398e+06
7.8316e+05,2.5455e+06
7.9218e+05,2.5365e+06
7.1077e+05,2.552e+06
7.9308e+05,2.5589e+06
7.9212e+05,2.5358e+06
7.9058e+05,2.5588e+06
7.1955e+05,2.5298e+06
7.1434e+05,2.5411e+06
7.1425e+05,2.5409e+06
7.1429e+05,2.5403e+06
7.1488e+05,2.5409e+06
7.1605e+05,2.5405e+06
7.1075e+05,2.5518e+06
7.1454e+05,2.541e+06
7.1376e+05,2.5459e+06
7.1399e+05,2.5495e+06
7.1508e+05,2.5413e+06
7.1946e+05,2.5443e+06
7.0674e+05,2.5424e+06
7.1432e+05,2.5388e+06
7.3401e+05,2.5267e+06
7.9529e+05,2.5097e+06
7.9287e+05,2.5308e+06
7.0992e+05,2.5403e+06
7.019e+05,2.5522e+06
7.1152e+05,2.5382e+06
7.3121e+05,2.5233e+06
7.275e+05,2.5373e+06
7.1911e+05,2.5731e+06
7.3236e+05,2.5193e+06
8.3987e+05,2.5224e+06
8.3895e+05,2.5229e+06
7.507e+05,2.5665e+06
7.4066e+05,2.5278e+06
8.2685e+05,2.4989e+06
7.0525e+05,2.5266e+06
6.941e+05,2.5338e+06
7.0914e+05,2.5555e+06
6.9335e+05,2.5336e+06
7.3175e+05,2.5323e+06
7.5755e+05,2.562e+06
7.4116e+05,2.5275e+06
7.0591e+05,2.5455e+06
7.0639e+05,2.5573e+06
6.937e+05,2.5331e+06
7.4639e+05,2.5881e+06
7.5884e+05,2.5264e+06
7.2812e+05,2.5355e+06
7.1358e+05,2.5326e+06
7.2217e+05,2.5217e+06
7.4128e+05,2.5864e+06
7.6321e+05,2.5206e+06
8.337e+05,2.4988e+06
8.3338e+05,2.4981e+06
8.5184e+05,2.5077e+06
8.5184e+05,2.5077e+06
7.7287e+05,2.5644e+06
7.659e+05,2.5663e+06
7.3992e+05,2.5892e+06
7.579e+05,2.5266e+06
7.6361e+05,2.5191e+06
7.5607e+05,2.5164e+06
7.6225e+05,2.5135e+06
7.1584e+05,2.5824e+06
7.2764e+05,2.5975e+06
7.4831e+05,2.5248e+06
7.4781e+05,2.5243e+06
7.793e+05,2.626e+06
8.0138e+05,2.6368e+06
7.7246e+05,2.5601e+06
7.6628e+05,2.5209e+06
7.6854e+05,2.5069e+06
7.2682e+05,2.5945e+06
7.2093e+05,2.5975e+06
7.3069e+05,2.587e+06
7.289e+05,2.5897e+06
7.4782e+05,2.5931e+06
7.2195e+05,2.5964e+06
7.5603e+05,2.5428e+06
7.4112e+05,2.5355e+06
7.6524e+05,2.6057e+06
7.6492e+05,2.607e+06
7.2889e+05,2.5762e+06
7.6495e+05,2.6069e+06
7.6495e+05,2.607e+06
7.234e+05,2.5957e+06
7.2625e+05,2.5866e+06
7.2377e+05,2.5976e+06
7.2165e+05,2.5973e+06
7.2075e+05,2.5968e+06
7.6636e+05,2.5616e+06
7.6129e+05,2.5509e+06
7.1178e+05,2.5641e+06
7.0713e+05,2.5737e+06
6.8896e+05,2.5523e+06
6.9509e+05,2.534e+06
7.1421e+05,2.5654e+06
7.0212e+05,2.5395e+06
6.9325e+05,2.5346e+06
6.7275e+05,2.5249e+06
7.0199e+05,2.5453e+06
8.0852e+05,2.5334e+06
8.2346e+05,2.543e+06
8.2549e+05,2.5434e+06
7.1086e+05,2.5313e+06
7.1086e+05,2.5313e+06
7.2272e+05,2.5128e+06
7.2135e+05,2.514e+06
7.6933e+05,2.5361e+06
7.1342e+05,2.5703e+06
7.0623e+05,2.5589e+06
8.2308e+05,2.5274e+06
8.2587e+05,2.5296e+06
8.0926e+05,2.5374e+06
8.1924e+05,2.5233e+06
7.738e+05,2.5335e+06
8.0624e+05,2.5289e+06
8.2293e+05,2.5184e+06
8.2608e+05,2.5138e+06
8.1812e+05,2.5495e+06
8.2242e+05,2.5189e+06
7.7447e+05,2.5321e+06
8.2346e+05,2.543e+06
8.1951e+05,2.5285e+06
7.3246e+05,2.5397e+06
7.2202e+05,2.513e+06
7.2141e+05,2.5676e+06
7.0702e+05,2.5736e+06
6.9697e+05,2.5691e+06
7.651e+05,2.5523e+06
7.5523e+05,2.5958e+06
8.1537e+05,2.4954e+06
7.3443e+05,2.5584e+06
7.4692e+05,2.5596e+06
7.3252e+05,2.566e+06
7.3237e+05,2.5669e+06
7.2366e+05,2.5564e+06
6.9693e+05,2.5514e+06
7.0751e+05,2.5523e+06
7.9734e+05,2.5392e+06
8.1536e+05,2.5366e+06
7.1767e+05,2.5574e+06
6.9205e+05,2.5644e+06
8.593e+05,2.5009e+06
8.2264e+05,2.5141e+06
7.2378e+05,2.5556e+06
7.9626e+05,2.5451e+06
7.9934e+05,2.543e+06
8.0702e+05,2.5497e+06
7.9536e+05,2.5592e+06
8.1828e+05,2.5255e+06
7.9536e+05,2.5466e+06
8.0979e+05,2.5546e+06
7.1618e+05,2.5602e+06
6.9736e+05,2.5494e+06
7.2365e+05,2.567e+06
7.2357e+05,2.5553e+06
7.1376e+05,2.5705e+06
7.113e+05,2.5517e+06
7.2336e+05,2.5571e+06
7.1312e+05,2.5702e+06
7.168e+05,2.5576e+06
7.3481e+05,2.5233e+06
6.9688e+05,2.5513e+06
7.1825e+05,2.5571e+06
8.2426e+05,2.5298e+06
7.168e+05,2.5576e+06
7.2036e+05,2.5586e+06
7.9027e+05,2.5256e+06
7.1612e+05,2.5585e+06
